scientificName,imageCount,hasImages,gbifTaxonKeyOrReason
"Micrathena ruschii Mello-Leitão, 1945",0,False,erro_rede
"Charidotis mansueta (Boheman, 1855)",7,True,6275371
"Titanostrombus goliath (Schrüter, 1805)",0,False,erro_rede
"Polybia (Pedothoeca) emaciata Lucas, 1879",20,True,5032844
Dalechampia weddelliana Baill.,0,False,erro_rede
Machaonia acuminata Bonpl.,20,True,2907948
Miconia stenostachya DC.,20,True,3865993
Vriesea saltensis Leme & L. Kollmann,0,False,erro_rede
"Sula leucogaster (Boddaert, 1783)",0,False,erro_rede
"Strymon azuba (Hewitson, 1874)",0,False,erro_rede
"Platyomus besckei (Germar, 1824)",20,True,8146855
"Mickelia nicotianifolia (Sw.) R.C.Moran, Labiak & Sundue",20,True,7675663
Clidemia sprucei Gleason,0,False,erro_rede
Acalypha herzogiana Pax & K.Hoffm.,0,False,erro_rede
Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo,0,False,erro_rede
"Antilophia bokermanni Coelho & Silva, 1998",0,False,erro_rede
Steinchisma laxum (Sw.) Zuloaga,20,True,4933007
"Bungalotis midas (Cramer, 1775)",20,True,1947617
Manilkara salzmannii (A.DC.) H.J.Lam,0,False,erro_rede
Mimosa sericantha Benth.,20,True,2970275
Banisteriopsis stellaris (Griseb.) B.Gates,0,False,erro_rede
Lagurus ovatus L.,20,True,5290177
Machaerium acutifolium Vogel,0,False,erro_rede
"Aeria elara (Hewitson, 1855)",0,False,erro_rede
Macropsychanthus schottii (Benth.) L.P.Queiroz & Snak,20,True,10976384
"Ammodramus humeralis (Bosc, 1792)",20,True,2491303
"Phyrdenus divergens (Germar, 1824)",0,False,erro_rede
"Brittonodoxa subpinnata (Brid.) W.R. Buck, P.E.A.S.Câmara & Carv.-Silva",0,False,erro_rede
"Doru luteipes (Scudder, 1876)",0,False,erro_rede
"Glironia venusta Thomas, 1912",13,True,2439986
"Centris (Ptilotopus) denudans Lepeletier, 1841",18,True,1342966
Passiflora alata Curtis,0,False,erro_rede
Melipona (Eomelipona) marginata,0,False,erro_rede
"Graphinotus magnificus (Roewer, 1943)",6,True,6904283
Goniopteris lugubris (Mett.) Brade,0,False,erro_rede
"Dendrophryniscus brevipollicatus Jiménez de la Espada, 1871",0,False,erro_rede
Barbula indica (Hook.) Spreng.,20,True,5280393
Polygonum ferrugineum Wedd.,0,False,erro_rede
Chamaecrista cardiostegia H.S.Irwin & Barneby,0,False,erro_rede
Acisanthera alsinaefolia (Mart. & Schrank ex DC.) Triana,20,True,7359372
Lepismium warmingianum (K.Schum.) Barthlott,20,True,3941865
Eugenia longifolia DC.,0,False,erro_rede
Amphilophium elongatum (Vahl) L.G.Lohmann,0,False,erro_rede
"Zoolea minor Giglio-Tos, 1914",20,True,1404595
Algernonia leandrii (Baill.) G.L.Webster,20,True,3061292
Pachygenium oestriferum (Rchb.f. & Warm.) Szlach. et al.,0,False,erro_rede
"Camponotus (Tanaemyrmex) rapax (Fabricius, 1804)",0,False,erro_rede
"Alopoglossus atriventris Duellman, 1973",0,False,erro_rede
Klotzschia glaziovii Urb.,20,True,3631778
"Hiranetis vanderheydeni Gil-Santana, 2024",20,True,2008545
"Mimagoniates microlepis Steindachner, 1877",0,False,erro_rede
Mimosa per-dusenii Burkart,0,False,erro_rede
"Montina nigripes Stål, 1859",20,True,9710689
"Lema (Quasilema) confusa Chevrolat, 1835",20,True,1047477
"Niconiades xanthaphes Hübner, 1821",0,False,erro_rede
"Theagenes dichrous (Mabille, 1878)",0,False,erro_rede
Gaya grandiflora Baker,0,False,erro_rede
Bellucia grossularioides (L.) Triana,20,True,3866649
"Cyathodera lanugicollis (Candèze, 1859)",0,False,erro_rede
Pseudolmedia laevis (Ruiz & Pav.) J.F.Macbr.,20,True,3764170
Cattleya granulosa Lindl.,0,False,erro_rede
"Notharchus swainsoni (Gray, 1846)",0,False,erro_rede
Fridericia elegans (Vell.) L.G.Lohmann,0,False,erro_rede
Ipomoea chiquitensis J.R.I. Wood & R.W. Scotland,3,True,10719183
"Fulica rufifrons Philippi & Landbeck, 1861",20,True,2474390
Pleroma kuhlmannii (Brade) P.J.F.Guim. & Michelang.,0,False,erro_rede
Amblovenatum opulentum (Kaulf.) J.P. Roux,0,False,erro_rede
Adiantum curvatum Kaulf.,20,True,7335418
"Rhabdodryas trite (Linnaeus, 1758)",0,False,erro_rede
Anaxagorea brevipes Benth.,20,True,3156884
"Apoica (Apoica) flavissima Van der Vecht, 1972",0,False,erro_rede
Hypericum mutilum L.,20,True,3189462
Aspidosperma multiflorum A.DC.,0,False,erro_rede
"Haetera piera (Linnaeus, 1758)",20,True,5136372
"Ebrietas anacreon (Staudinger, 1876)",0,False,erro_rede
Senegalia langsdorffii (Benth.) Seigler & Ebinger,0,False,erro_rede
Amauropelta patula (Fée) Salino & T.E.Almeida,0,False,erro_rede
"Luetzelburgia purpurea D.B.O.S.Cardoso, L.P.Queiroz & H.C.Lima",20,True,3974020
Mikania hirsutissima DC.,20,True,7472036
Melilotus albus Medik.,0,False,erro_rede
Passiflora amalocarpa Barb.Rodr.,0,False,erro_rede
"Psammotella cruenta (Lightfoot, 1786)",0,False,erro_rede
Helia oblongifolia Mart.,20,True,5595381
Dyckia minarum Mez,20,True,2699699
Stylosanthes leiocarpa Vogel,0,False,erro_rede
"Traumatomutilla bifurca (Klug, 1821)",0,False,erro_rede
Guilandina bonduc L.,0,False,erro_rede
Inga blanchetiana Benth.,20,True,5357583
Mascagnia australis C.E.Anderson,20,True,3983989
"Episcada hymenaea (Prittwitz, 1865)",0,False,erro_rede
"Bolax flavolineata (Mannerheim, 1829)",0,False,erro_rede
"Pipra fasciicauda Hellmayr, 1906",20,True,2487653
Pleroma gardneri (Naudin) P.J.F.Guim. & Michelang.,20,True,10753196
Cabralea canjerana (Vell.) Mart.,0,False,erro_rede
Xylophragma heterocalyx (Bureau & K.Schum.) A.H.Gentry,0,False,erro_rede
Vriesea seideliana W.Weber,0,False,erro_rede
Leandra triantha E.Camargo & R.Goldenb.,7,True,8029871
Billbergia bradeana L.B.Sm.,0,False,erro_rede
"Raptrix perspicua (Fabricius, 1787)",20,True,1404169
"Cubana bullata Fennah, 1949",0,False,erro_rede
Turnera arcuata Urb.,20,True,4161134
"Tanychlamys indica (Godwin-Austen, 1883)",20,True,4619729
"Gryne orensis (Sørensen, 1879)",0,False,erro_rede
Pavonia stenopetala Krapovickas,0,False,erro_rede
Miconia ibaguensis (Bonpl.) Triana,0,False,erro_rede
Octomeria alexandri Schltr.,12,True,2817007
Alcantarea glaziouana (Leme) J.R.Grant,20,True,7534234
"Boana goianus (Lutz, 1968)",0,False,erro_rede
"Spinus magellanicus (Vieillot, 1805)",0,False,erro_rede
"Chironius brazili Hamdan & Fernandes, 2015",0,False,erro_rede
"Ouranion crenulatus (Stål, 1860)",18,True,4390515
"Ortalis squamata (Lesson, 1829)",20,True,5229457
"Brontostoma haematodes (Blanchard, 1846)",0,False,erro_rede
"Necromys lasiurus (Lund, 1841)",0,False,erro_rede
Dimerocostus strobilaceus Kuntze,0,False,erro_rede
"Lasiopus cilipes (Sahlberg, 1823)",1,True,7419121
Albertinia brasiliensis Spreng.,20,True,5401081
Attalea eichleri (Drude) A.J.Hend.,0,False,erro_rede
Baccharis axillaris DC.,0,False,erro_rede
Oenocarpus minor Mart.,0,False,erro_rede
"Sassacus aurantiacus Simon, 1902",19,True,2177150
Miconia diaphanea Gleason,20,True,3867859
Cattleya pumila Hook.,0,False,erro_rede
"Chironius laevicollis (Wied-Neuwied, 1824)",0,False,erro_rede
Lomaria spannagelii (Rosenst.) Gasper & V.A.O. Dittrich,0,False,erro_rede
"Chinavia pengue (Rolston, 1983)",4,True,7867487
Lagenocarpus verticillatus (Spreng.) T.Koyama & Maguire,20,True,5292936
Huberia piranii Baumgratz,0,False,erro_rede
Camarea elongata Mamede,0,False,erro_rede
"Rhinella magnussoni Lima, Menin & Araújo, 2007",0,False,erro_rede
Declieuxia passerina Mart. & Zucc. ex Schult. & Schult.f.,20,True,2912362
"Brangas neora (Hewitson, 1867)",20,True,8913017
Microlicia avicularis Mart. ex Naudin,0,False,erro_rede
Moldenhawera blanchetiana Tul.,0,False,erro_rede
Vriesea triligulata Mez,20,True,5289275
"Laothus phydela (Hewitson, 1867)",20,True,4705981
Myrcia amazonica DC.,0,False,erro_rede
"Vellea cruenta (Burmeister, 1838)",0,False,erro_rede
"Leptoschoinus fucatus (Klug, 1829)",0,False,erro_rede
"Columbina passerina (Linnaeus, 1758)",20,True,2495869
"Acharia nesea (Stoll, 1780)",20,True,9627191
Cenchrus clandestinus (Hochst. ex Chiov.) Morrone,0,False,erro_rede
Drymaria cordata (L.) Willd. ex Roem. & Schult.,0,False,erro_rede
Paspalum urvillei Steud.,20,True,2705650
Trichanthecium cyanescens (Nees ex Trin.) Zuloaga & Morrone,20,True,8119738
Oxossia maracasana (Arbo) L.Rocha,0,False,erro_rede
Pabstiella ribeironensis Chiron & Xim.Bols.,0,False,erro_rede
Loricalepis duckei Brade,0,False,erro_rede
"Adhemarius daphne Boisduval, 1875",20,True,1863742
Euphorbia peperomioides Boiss.,20,True,3066624
Polytrichum commune L. ex Hedw.,0,False,erro_rede
Ichthyothere latifolia (Benth.) Gardner,0,False,erro_rede
Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone,0,False,erro_rede
Athenaea tomentosa (Sendtn.) I.M.C.Rodrigues & Stehmann,20,True,9971135
Cyathea poeppigii (Hook.) Domin,20,True,3598161
"Calpodes antoninus (Latreille, 1824)",0,False,erro_rede
Spondias tuberosa Arruda,0,False,erro_rede
Alseis involuta K.Schum.,0,False,erro_rede
"Lampetis (Spinthoptera) roseocarinata Thomson, 1878",20,True,9401564
Mimosa maguirei Barneby,20,True,3795036
Clathrotropis nitida (Benth.) Harms,0,False,erro_rede
"Mocis diffluens (Guenée, 1852)",0,False,erro_rede
"Callimormus alsimo (Möschler, 1883)",19,True,1946179
"Raeta plicatella (Lamarck, 1818)",0,False,erro_rede
Microstachys bidentata (Mart.) F.Dietr.,0,False,erro_rede
"Hypselonotus fulvus (De Geer, 1773)",20,True,5732818
"Asio stygius (Wagler, 1832)",0,False,erro_rede
Miconia stellulata Gleason,20,True,3866069
Amauropelta retusa (Sw.) Pic.Serm.,20,True,4080837
"Leptodactylus latrans (Steffen, 1815)",0,False,erro_rede
"Engonia pistacina Brunner von Wattenwyl, 1878",0,False,erro_rede
Heterocondylus pumilus (Gardner) R.M.King & H.Rob.,0,False,erro_rede
Arundinella hispida (Humb. & Bonpl. ex Willd.) Kuntze,20,True,4113031
Lindsaea bifida (Kaulf.) Mett. ex Kuhn,20,True,3606183
Chamaecrista parvistipula (Benth.) H.S.Irwin & Barneby,0,False,erro_rede
"Tyrissa recurva Walker, 1866",0,False,erro_rede
Pseudolycopodiella contexta (Mart.) Holub,20,True,3992328
"Pteroglossus azara (Vieillot, 1819)",20,True,2478817
Vismia latifolia (Aubl.) Choisy,0,False,erro_rede
"Blapida pertyi Laporte, 1840",0,False,erro_rede
"Plagiometriona vigens (Boheman, 1855)",11,True,6270901
Diplazium expansum Willd.,0,False,erro_rede
"Heraclides anchisiades (Esper, 1788)",20,True,9510031
"Coccyzus americanus (Linnaeus, 1758)",0,False,erro_rede
Myroxylon peruiferum L.f.,0,False,erro_rede
"Sympolymnia lauretta G. W. Peckham & E. G. Peckham, 1892",20,True,10746942
Lygodium venustum Sw.,0,False,erro_rede
Moldenhawera brasiliensis Yakovlev,20,True,2976898
"Galedanta bituberculata Amyot & Serville, 1843",0,False,erro_rede
Aristolochia labiata Willd.,0,False,erro_rede
Trichomanes pilosum Raddi,0,False,erro_rede
Centrosema pubescens Benth.,20,True,2964904
Oxypetalum appendiculatum Mart.,20,True,3573478
Phoradendron platycaulon Eichler,0,False,erro_rede
Swartzia recurva Poepp.,0,False,erro_rede
"Pseudevoplitus paradoxus Ruckes, 1958",20,True,4784922
"Ascia monuste Linnaeus, 1764",0,False,erro_rede
Lobelia anceps L.f.,20,True,5408235
Adonidia merrillii (Becc.) Becc.,0,False,erro_rede
"Poecilesthus fasciatus (Fabricius, 1781)",0,False,erro_rede
Pteris tripartita Sw.,0,False,erro_rede
Vriesea hieroglyphica (Carrière) É.Morren,20,True,5289075
"Acontia ruffinelli (Biezanko, 1959)",20,True,7396883
Senna alata (L.) Roxb.,0,False,erro_rede
Myrcia pinifolia Cambess.,0,False,erro_rede
"Psyllobora evanescens Almeida & Marinoni, 1983",0,False,erro_rede
Aristolochia arcuata Mast.,20,True,3589027
"Actinote melanisans Oberthür, 1917",20,True,1900994
"Eulaema (Apeulaema) nigrita Lepeletier, 1841",0,False,erro_rede
Lacistema aggregatum (P.J.Bergius) Rusby,0,False,erro_rede
"Ebrietas infanda (Butler, 1877)",13,True,1949627
"Chaetobranchus flavescens Heckel, 1840",20,True,5208242
Cybianthus fuscus Mart.,0,False,erro_rede
Cuphea glutinosa Cham. & Schltdl.,0,False,erro_rede
Malpighia glabra L.,0,False,erro_rede
Phellinotus piptadeniae (Teixeira) Drechsler-Santos & Robledo,20,True,9692418
"Engystomops petersi Jiménez de la Espada, 1872",20,True,2423489
"Ara chloropterus Gray, 1859",0,False,erro_rede
Rhynchospora exaltata Kunth,0,False,erro_rede
"Sabethes (Sabethes) amazonicus Gordon & Evans, 1922",0,False,erro_rede
Bromelia goyazensis Mez,20,True,5287933
Chara hornemannii Wallman,20,True,5710317
"Phragmatopoma caudata Krøyer in Mörch, 1863",0,False,erro_rede
"Schaefferella incisa (Herrich-Schäffer, 1839)",0,False,erro_rede
Coccocypselum condalia Pers.,20,True,2906889
Pteris denticulata Sw.,20,True,5275414
"Calydna lusca (Geyer, 1835)",0,False,erro_rede
Paspalum juergensii Hack.,0,False,erro_rede
"Amorbia rectangularis Meyrick, 1931",0,False,erro_rede
Nematanthus australis Chautems,20,True,5589496
Campyloneurum decurrens (Raddi) C.Presl,20,True,7289960
Amauropelta raddii (Rosenst.) Salino & T.E.Almeida,0,False,erro_rede
Lycogala flavofuscum Rostaf.,0,False,erro_rede
Utricularia nana A.St.-Hil. & Girard,0,False,erro_rede
"Mimoides protodamas (Godart, 1819)",20,True,1937538
Serpocaulon lasiopus (Klotzsch) A.R. Sm.,20,True,4023970
Compsopogon caeruleus (C.Agardh) Mont.,0,False,erro_rede
Bertolonia michelangeliana Bacci & R.Goldenb.,0,False,erro_rede
Oldenlandia corymbosa L.,20,True,2911970
Copernicia prunifera (Mill.) H.E.Moore,20,True,2738262
"Iaspis temesa (Hewitson, 1868)",0,False,erro_rede
"Lasiopus plumipes (Sahlberg, 1842)",0,False,erro_rede
"Pteronymia euritea (Cramer, 1780)",0,False,erro_rede
"Lystrenia dyrceae Fennah & Carvalho, 1963",0,False,erro_rede
Ossaea meridionalis D´El Rei Souza,20,True,3863024
Ficus paraensis (Miq.) Miq.,20,True,5569960
Butia archeri (Glassman) Glassman,0,False,erro_rede
"Micrathena aureola C.L. Koch, 1836",0,False,erro_rede
Solanum mauritianum Scop.,0,False,erro_rede
"Enchiridium evelinae Marcus, 1949",12,True,6479033
Jatropha ribifolia (Pohl) Baill.,20,True,3072835
Lindernia diffusa (L.) Wettst.,0,False,erro_rede
Melochia sergipana Mont.,0,False,erro_rede
Microlicia pinheiroi Wurdack,0,False,erro_rede
"Psilops paeminosus Rodrigues, 1991",0,False,11166615
"Gonodonta fulvangula Geyer, 1832",20,True,1770017
"Euselasia eutychus (Hewitson, 1856)",0,False,erro_rede
"Thyene coccineovittata Simon, 1886",0,False,erro_rede
Gomesa gomezoides (Barb.Rodr.) Pabst,20,True,2813261
"Jacana jacana (Linnaeus, 1766)",20,True,2481846
"Dimarella (Dimarella) praedator (Walker, 1853)",0,False,erro_rede
Senna tenuifolia (Vogel) H.S.Irwin & Barneby,0,False,erro_rede
"Grammopoecilus angustatus (Herrich-Schäffer, 1842)",0,False,erro_rede
Protium atlanticum (Daly) Byng & Christenh.,7,True,9787618
Xylaria telfairii (Berk.) Sacc.,20,True,7257265
"Lema (Quasilema) lacordaireana Monrós, 1955",0,False,erro_rede
"Strongylium breviusculum Mäklin, 1864",0,False,sem_match_taxonomico
Acianthera panduripetala (Barb.Rodr.) Pridgeon & M.W.Chase,0,False,erro_rede
"Platyphora conviva (Stål, 1858)",1,True,1545682
"Anasa scorbutica (Fabricius, 1775)",0,False,erro_rede
Adenocalymma albiflorum (Salzm. ex DC.) B.M. Gomes & L.H. Fonseca,20,True,11026882
Dichorisandra procera Mart. ex Schult. f.,0,False,erro_rede
Micropholis gnaphaloclados (Mart.) Pierre,0,False,erro_rede
Calopogonium mucunoides Desv.,0,False,erro_rede
Ophiocordyceps dipterigena (Berk. & Broome) G.H. Sung et al.,20,True,3450894
Psychotria anceps Kunth,20,True,2921995
Lithraea molleoides (Vell.) Engl.,0,False,erro_rede
"Bothrops mattogrossensis Amaral, 1925",0,False,erro_rede
Aechmea bambusoides L.B.Sm. & Reitz,20,True,2697884
"Euphonia rufiventris (Vieillot, 1819)",20,True,2488007
"Erythrolamprus poecilogyrus (Wied-Neuwied, 1825)",0,False,erro_rede
"Camponotus (Myrmobrachys) scissus Mayr, 1887",0,False,erro_rede
"Colaspis aenea Fabricius, 1801",0,False,erro_rede
Hymenasplenium ortegae (N. Murak. & R.C. Moran) L. Regalado & Prada,20,True,7861728
Molongum laxum (Benth.) Pichon,20,True,3619820
Eugenia penduliflora Valdemarin & Mazine,0,False,erro_rede
"Picumnus nebulosus Sundevall, 1866",0,False,erro_rede
"Eloria lucida Walker, 1856",20,True,1818843
Pradosia schomburgkiana (A.DC.) Cronquist,20,True,2883859
Cyrtopodium vernum Rchb.f. & Warm.,0,False,erro_rede
Cryptostegia madagascariensis Bojer ex Decne.,0,False,erro_rede
Acmella oleracea (L.) R.K.Jansen,0,False,erro_rede
Calliandra nebulosa Barneby,0,False,erro_rede
Lathyrus pratensis L.,20,True,5356701
"Saguinus (Saguinus) ursula Hoffmannsegg, 1807",20,True,11011727
"Mylaris maxima (Germar, 1824)",0,False,erro_rede
Tococa coronata Benth.,0,False,erro_rede
Nigella damascena L.,0,False,erro_rede
"Empedocles luridus Brailovsky & Barrera, 1998",20,True,8010661
Philodendron obliquifolium Engl.,20,True,2871276
Thyrsodium spruceanum Benth.,0,False,erro_rede
Paepalanthus tortilis (Bong.) Mart.,0,False,erro_rede
Pteris angustata (Fée) C.V.Morton,20,True,5613802
"Ramphodon naevius (Dumont, 1818)",20,True,2476217
Coccocypselum hasslerianum Chodat,0,False,erro_rede
"Geoplana apua Almeida & Carbayo, 2019",0,False,erro_rede
"Episomacris collaris (Bruner, 1910)",0,False,erro_rede
"Euetheola humilis (Burmeister, 1847)",0,False,erro_rede
Chaptalia martii (Baker) Zardini,20,True,3090226
Leandra amplexicaulis DC.,20,True,3866850
Pleroma ursinum (Cham.) Triana,0,False,erro_rede
"Geoplana vaginuloides (Darwin, 1844)",0,False,erro_rede
Matelea hispida (Hook. & Arn.) Bacigalupo,18,True,3572148
"Thamnophilus doliatus (Linnaeus, 1764)",0,False,erro_rede
"Polytomus abdominalis (Klug, 1825)",20,True,1
Asplenium stuebelianum Hieron.,0,False,erro_rede
"Scaphura nigra (Thunberg, 1824)",20,True,5096459
"Cystodytes dellechiajei (Della Valle, 1877)",20,True,2330276
Myrceugenia seriatoramosa (Kiaersk.) D.Legrand & Kausel,0,False,erro_rede
"Hirundo rustica Linnaeus, 1758",0,False,erro_rede
Schultesia crenuliflora Mart.,0,False,erro_rede
"Orthemis attenuata (Erichson in Schomburgk, 1848)",20,True,1427823
Clusia weddelliana Planch. & Triana,20,True,5555825
Plagiochila subplana Lindenb.,0,False,erro_rede
Spigelia anthelmia L.,0,False,erro_rede
"Zethus (Zethoides) miniatus Saussure, 1858",0,False,erro_rede
Nectandra angustifolia (Schrad.) Nees & Mart.,0,False,erro_rede
Prosthechea moojenii (Pabst) W.E.Higgins,20,True,2794447
Coccocypselum aureum (Spreng.) Cham. & Schltdl.,20,True,2906937
"Omiodes martyralis (Lederer, 1863)",0,False,erro_rede
Solanum fernandesii V.S. Samp. & R. Moura,0,False,erro_rede
Ruellia taboleirana E.C.O.Chagas & Costa-Lima,12,True,10813091
"Formicivora rufa (Wied, 1831)",20,True,2490041
"Molippa latemedia (Druce, 1890)",0,False,erro_rede
"Chrysanthrax iopterus (Wiedemann, 1828)",0,False,erro_rede
Araujia sericifera Brot.,0,False,erro_rede
"Iphiclus (Neomorphoides) simplex (Lacordaire, 1842)",20,True,4571823
Juniperus communis L.,20,True,2684709
Aiouea montana (Sw.) R.Rohde,0,False,erro_rede
Cattleya rupestris (Lindl.) Van den Berg,0,False,erro_rede
"Pyrrhogyra crameri Aurivillius, 1882",0,False,erro_rede
Cattleya acuensis (Fowlie) Van den Berg,20,True,2811980
Cordia taguahyensis Vell.,20,True,5660566
"Trichura melanosoma Hampson, 1898",0,False,erro_rede
Mikania burchellii Baker,0,False,erro_rede
"Edessa elaphus Breddin, 1905",0,False,erro_rede
Baccharis imbricata Malag.,0,False,erro_rede
Sida glaziovii K.Schum.,20,True,5618663
Naucleopsis oblongifolia (Kuhlm.) Carauta,20,True,3767082
Eryngium foetidum L.,0,False,erro_rede
Ruscus hypophyllum L.,0,False,erro_rede
Lejeunea capensis Gottsche,20,True,6317084
Dysphania ambrosioides (L.) Mosyakin & Clemants,20,True,5568446
Dendropanax brasiliensis (Seem.) Frodin,0,False,erro_rede
Eugenia malacantha D.Legrand,0,False,erro_rede
Schultesia australis Griseb.,20,True,5595216
"Xylophanes tersa (Linnaeus, 1771)",20,True,1862198
Cladonia verticillaris (Raddi) Fr.,0,False,erro_rede
Potamogeton illinoensis Morong,0,False,erro_rede
"Leptodactylus furnarius Sazima & Bokermann, 1978",20,True,5217576
"Phyllomyias fasciatus (Thunberg, 1822)",20,True,2484057
Coccoloba declinata (Vell.) Mart.,0,False,erro_rede
Maranta pluriflora (Petersen) K.Schum.,0,False,erro_rede
Hyparrhenia bracteata (Humb. & Bonpl. ex Willd.) Stapf,0,False,erro_rede
Oxalis tenerrima Knuth,20,True,3627929
"Symplegma brakenhielmi (Michaelsen, 1904)",20,True,2332243
"Cephalophlugis cephalotes (Bolívar, 1888)",0,False,erro_rede
Dahlia pinnata Cav.,0,False,erro_rede
"Phiale longibarba Mello-Leitão, 1943",16,True,2174681
"Megasoma vazdemelloi Prandi, 2018",20,True,10982063
Symphyllophyton caprifolioides Gilg,0,False,erro_rede
Eugenia arvensis Vell.,0,False,erro_rede
Senna catingae (Harms) L.P.Queiroz,0,False,erro_rede
Alstroemeria inodora Herb.,20,True,2753675
"Oreodera glauca (Linnaeus, 1758)",20,True,8664319
Barbosella dusenii (A.Samp.) Schltr.,0,False,erro_rede
Gomesa paranensoides M.W.Chase & N.H.Williams,0,False,erro_rede
